Location,Site,Trial_ID,Species,Date,Plot_ID,TQR,RGB_Blue,RGB_Green,RGB_Red,RGB_CV_Blue,RGB_CV_Green,RGB_CV_Red,RGB_VARI,RGB_ExG,RGB_NGRDI,RGB_GR,RGB_CanopyDensity,RGB_LeafTexture,RGB_SurfaceUniformity,MS_Green,MS_Red,MS_RedEdge,MS_NIR,MS_CV_Green,MS_CV_Red,MS_CV_RedEdge,MS_CV_NIR,MS_NGRDI,MS_GR,MS_NDVI,MS_NDRE,MS_GNDVI,MS_GCI,MS_CanopyDensity,MS_LeafTexture,MS_SurfaceUniformity
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P035,3,0.0609,0.0949,0.0717,0.2019,0.2237,0.1525,0.2197,0.0572,0.1394,1.3238,66.6163,0.1731,0.1311,0.1,0.076,0.2068,0.3285,0.123,0.2003,0.1754,0.1568,0.1368,1.3169,0.6244,0.2274,0.5332,2.2841,52.6823,0.1215,0.222
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P036,6,0.0499,0.0861,0.0563,0.1765,0.1639,0.1957,0.3222,0.066,0.2092,1.5292,57.1562,0.1139,0.1236,0.097,0.0693,0.2324,0.3804,0.2032,0.2144,0.1979,0.166,0.1669,1.4008,0.6919,0.2415,0.5936,2.9208,91.7861,0.1009,0.0954
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P037,5,0.0457,0.0737,0.0512,0.2622,0.1432,0.2319,0.2834,0.0504,0.1798,1.4384,63.0836,0.1165,0.0872,0.083,0.0558,0.2874,0.4497,0.1886,0.0556,0.2239,0.1731,0.196,1.4875,0.7793,0.2201,0.6884,4.4192,71.7782,0.0896,0.1825
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P038,6,0.0461,0.087,0.0613,0.127,0.1737,0.1128,0.251,0.0666,0.173,1.4184,69.2833,0.1264,0.1611,0.0689,0.0486,0.3161,0.4939,0.2126,0.1301,0.157,0.2337,0.1731,1.4185,0.8209,0.2195,0.7551,6.1674,62.0972,0.0267,0.1772
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P039,7,0.0566,0.0927,0.0636,0.1091,0.095,0.1231,0.292,0.0653,0.1863,1.4578,65.361,0.0869,0.158,0.0791,0.0541,0.2929,0.4703,0.202,0.0911,0.1623,0.152,0.1873,1.4609,0.7935,0.2325,0.7121,4.9465,70.4335,0.1348,0.1891
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P040,5,0.0738,0.1031,0.075,0.1742,0.123,0.1754,0.2699,0.0574,0.158,1.3753,70.1664,0.0928,0.1882,0.0888,0.0656,0.2478,0.3958,0.0475,0.126,0.1728,0.2561,0.1507,1.3549,0.7158,0.2298,0.6334,3.4551,58.3921,0.0552,0.1982
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P041,4,0.0543,0.0875,0.0637,0.3003,0.2171,0.2925,0.2458,0.0571,0.1576,1.3741,66.4272,0.0787,0.1508,0.0929,0.0671,0.2422,0.383,0.2165,0.1688,0.1621,0.1147,0.1614,1.3851,0.702,0.2252,0.6096,3.1231,68.3067,0.0681,0.1668
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P042,6,0.0533,0.0891,0.0651,0.1839,0.2029,0.2151,0.2375,0.0598,0.1554,1.3681,80.9106,0.1051,0.1687,0.0817,0.0585,0.2758,0.4394,0.1643,0.1723,0.1453,0.0497,0.1656,1.3968,0.7649,0.2288,0.6863,4.3755,54.8287,0.1378,0.1454
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P043,5,0.0646,0.1125,0.0847,0.2168,0.2156,0.127,0.2099,0.0758,0.1412,1.3288,54.855,0.1459,0.1654,0.0982,0.0689,0.2347,0.3755,0.2293,0.2458,0.2254,0.2796,0.1757,1.4264,0.6901,0.2307,0.5853,2.8226,61.5332,0.0792,0.1041
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P044,6,0.0455,0.0795,0.0512,0.1338,0.1664,0.0961,0.3321,0.0622,0.2163,1.5521,58.8602,0.1147,0.0762,0.0867,0.059,0.2735,0.4392,0.1573,0.1435,0.1909,0.1449,0.1898,1.4684,0.763,0.2326,0.6703,4.0666,64.3598,0.1105,0.2132
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P045,7,0.0464,0.0998,0.0704,0.1162,0.1828,0.1549,0.2383,0.0829,0.1733,1.4192,83.8517,0.1429,0.1026,0.1048,0.0763,0.2035,0.3446,0.1387,0.1833,0.1941,0.2001,0.157,1.3725,0.6373,0.2574,0.5337,2.2891,74.6434,0.1048,0.0945
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P046,6,0.0463,0.0907,0.0643,0.1895,0.1363,0.1414,0.2432,0.0707,0.1704,1.4109,66.5735,0.0929,0.126,0.0978,0.0673,0.2404,0.3889,0.1797,0.2155,0.1926,0.1506,0.1845,1.4524,0.7048,0.236,0.5981,2.9766,73.0385,0.0933,0.2005
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P047,4,0.0526,0.1006,0.0729,0.199,0.2002,0.177,0.2292,0.0757,0.1597,1.3801,77.2883,0.1617,0.1031,0.0841,0.0664,0.2449,0.3878,0.2626,0.1731,0.2005,0.2024,0.1181,1.2679,0.7078,0.2258,0.6434,3.609,62.0482,0.1434,0.1475
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P048,4,0.0312,0.0688,0.0546,0.2617,0.1155,0.1733,0.1543,0.0519,0.1153,1.2607,68.3003,0.0984,0.1855,0.0933,0.0683,0.2371,0.3768,0.2255,0.2954,0.1134,0.1783,0.1547,1.366,0.693,0.2277,0.603,3.0377,75.8233,0.144,0.136
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P049,5,0.0608,0.1055,0.0734,0.1539,0.1787,0.1854,0.2722,0.0769,0.1797,1.4383,68.9523,0.1612,0.1308,0.077,0.0539,0.295,0.4618,0.2154,0.1914,0.1014,0.1578,0.1767,1.4291,0.7911,0.2205,0.7143,4.9991,80.4718,0.1157,0.2252
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P050,6,0.0581,0.0956,0.0655,0.2526,0.1723,0.1686,0.2928,0.0676,0.1871,1.4603,68.6523,0.1713,0.1387,0.0874,0.0648,0.2505,0.4029,0.167,0.1619,0.1379,0.188,0.1482,1.3479,0.7228,0.2333,0.6435,3.6106,69.6942,0.0961,0.2241
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P051,6,0.0581,0.1022,0.0742,0.2144,0.215,0.1984,0.2374,0.0723,0.1592,1.3788,64.4396,0.1312,0.0952,0.0819,0.0602,0.269,0.4288,0.2637,0.1409,0.1447,0.1186,0.1525,1.3599,0.7536,0.229,0.6792,4.2336,69.669,0.1321,0.1346
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P052,3,0.0499,0.1004,0.0735,0.0673,0.2145,0.2488,0.217,0.0774,0.1547,1.3659,62.1475,0.1258,0.1979,0.1093,0.0785,0.1965,0.3149,0.2752,0.129,0.1475,0.1696,0.1643,1.3931,0.601,0.2315,0.4846,1.8803,57.9455,0.1533,0.1179
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P053,4,0.0618,0.0913,0.0673,0.1448,0.1418,0.3014,0.2478,0.0534,0.1512,1.3562,71.3308,0.1816,0.1362,0.1061,0.0751,0.21,0.3375,0.1546,0.2119,0.2001,0.1137,0.1711,1.4129,0.6361,0.2328,0.5218,2.1823,77.7706,0.1167,0.0692
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P054,5,0.0593,0.1009,0.0717,0.2603,0.2326,0.2214,0.2583,0.0709,0.1696,1.4084,58.8002,0.092,0.165,0.0988,0.0756,0.2075,0.337,0.0661,0.1506,0.172,0.1465,0.1326,1.3058,0.6334,0.2379,0.5467,2.4125,70.6007,0.1259,0.0839
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P055,4,0.0629,0.0954,0.0687,0.2194,0.2225,0.0629,0.2642,0.0592,0.1629,1.3891,60.5194,0.0971,0.1135,0.0902,0.0675,0.2402,0.3817,0.1733,0.2015,0.2229,0.1659,0.1437,1.3357,0.6993,0.2276,0.6177,3.2311,60.7964,0.0997,0.145
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P056,6,0.0447,0.0713,0.0507,0.0443,0.174,0.1866,0.2658,0.0471,0.1684,1.4049,72.449,0.1005,0.1457,0.092,0.0674,0.24,0.3907,0.1956,0.219,0.167,0.1009,0.1546,1.3658,0.7058,0.2389,0.6187,3.2456,76.4672,0.1095,0.1271
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P057,4,0.0641,0.0898,0.0735,0.1795,0.2431,0.3059,0.1641,0.042,0.0997,1.2214,64.5136,0.1768,0.1411,0.098,0.0756,0.2082,0.3325,0.2259,0.1874,0.1736,0.1104,0.1293,1.297,0.6297,0.2299,0.5448,2.3934,64.1866,0.1632,0.1948
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P058,4,0.0642,0.1011,0.0762,0.1885,0.116,0.2298,0.2201,0.0617,0.1404,1.3266,51.1979,0.1203,0.1658,0.0827,0.0572,0.2822,0.4366,0.1751,0.1409,0.1031,0.1957,0.1822,1.4455,0.7683,0.2149,0.6816,4.2809,64.6341,0.1053,0.1091
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P059,6,0.0281,0.053,0.0386,0.2142,0.1681,0.2193,0.2272,0.0393,0.1574,1.3737,84.5347,0.1069,0.113,0.0861,0.0604,0.2682,0.4271,0.1856,0.2606,0.1391,0.2016,0.1752,1.4249,0.7521,0.2285,0.6644,3.9597,77.9402,0.039,0.1466
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P060,6,0.0574,0.0884,0.0658,0.1342,0.1544,0.2392,0.2338,0.0537,0.1469,1.3443,84.6744,0.0676,0.1756,0.0789,0.0584,0.276,0.4431,0.0432,0.1308,0.1332,0.2024,0.1495,1.3514,0.7671,0.2323,0.6976,4.6146,71.4494,0.082,0.1655
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P061,5,0.0488,0.082,0.0665,0.0979,0.1751,0.2221,0.156,0.0487,0.1047,1.2338,100,0.1177,0.1976,0.0936,0.0678,0.2391,0.3816,0.2657,0.2106,0.2357,0.181,0.1598,1.3805,0.6984,0.2296,0.6062,3.0785,55.3325,0.1196,0.1854
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P062,6,0.0545,0.0791,0.0585,0.0796,0.1155,0.1555,0.2481,0.0453,0.1499,1.3526,59.3144,0.1225,0.068,0.0958,0.0691,0.2327,0.3827,0.1556,0.1823,0.1135,0.1285,0.1616,1.3856,0.694,0.2436,0.5996,2.9947,91.8529,0.0933,0.12
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P063,4,0.0627,0.1091,0.0799,0.2019,0.1813,0.0796,0.2313,0.0755,0.1545,1.3654,61.0135,0.1094,0.138,0.123,0.0932,0.1366,0.2364,0.157,0.1269,0.1932,0.1712,0.1376,1.3192,0.4343,0.2673,0.3155,0.922,70.7398,0.1339,0.0593
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P064,2,0.0607,0.1068,0.0803,0.1982,0.2377,0.2044,0.2096,0.0727,0.1417,1.3301,55.0411,0.179,0.1496,0.0859,0.0627,0.2611,0.396,0.2542,0.2056,0.1669,0.2712,0.1565,1.371,0.7267,0.2053,0.6434,3.609,48.2853,0.1949,0.1979
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P065,8,0.026,0.0726,0.0417,0.1412,0.1538,0.087,0.3508,0.0776,0.271,1.7434,70.1102,0.0299,0.1415,0.0882,0.0597,0.2699,0.4441,0.1217,0.1441,0.1946,0.225,0.1926,1.4771,0.763,0.244,0.6687,4.0367,60.5842,0.0986,0.14
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P066,6,0.0442,0.0878,0.057,0.1612,0.1136,0.2074,0.3061,0.0744,0.2127,1.5403,86.7123,0.1332,0.1358,0.0804,0.0583,0.2766,0.4433,0.1305,0.2243,0.1551,0.137,0.1595,1.3795,0.7676,0.2315,0.693,4.5149,79.5978,0.1284,0.1913
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P067,4,0.0594,0.0934,0.0748,0.1429,0.2009,0.2503,0.1715,0.0527,0.111,1.2496,64.5363,0.0971,0.0864,0.083,0.0619,0.2632,0.41,0.1129,0.249,0.2151,0.2195,0.1454,1.3404,0.7376,0.218,0.6633,3.9395,62.27,0.1583,0.1696
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P068,6,0.0357,0.0791,0.0593,0.1711,0.1942,0.0981,0.1932,0.0632,0.1433,1.3346,58.2281,0.0954,0.1166,0.0967,0.07,0.2292,0.3771,0.1846,0.1984,0.2222,0.1118,0.1603,1.3818,0.6868,0.2438,0.5917,2.8979,60.027,0.0911,0.1679
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P069,7,0.0494,0.0844,0.0629,0.1772,0.1813,0.1115,0.2193,0.0565,0.1458,1.3414,63.2395,0.041,0.1293,0.0555,0.0358,0.3672,0.5708,0.1403,0.141,0.1961,0.1523,0.216,1.5509,0.882,0.217,0.8228,9.2873,66.328,0.0741,0.1724
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P070,6,0.0531,0.1017,0.0755,0.1936,0.0865,0.2096,0.2108,0.0748,0.1476,1.3464,74.476,0.1025,0.1422,0.0889,0.0618,0.2626,0.4199,0.2118,0.2034,0.2116,0.2172,0.1794,1.4373,0.7433,0.2305,0.6507,3.726,66.5058,0.1183,0.1066
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P071,5,0.0555,0.0841,0.0653,0.092,0.1883,0.2203,0.2004,0.0474,0.1259,1.288,75.9723,0.1322,0.1819,0.0719,0.0555,0.2881,0.4535,0.1605,0.2096,0.2376,0.1889,0.1282,1.294,0.7818,0.223,0.7264,5.3104,79.5727,0.0399,0.1659
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P072,6,0.0632,0.1052,0.0744,0.1148,0.1804,0.2107,0.2642,0.0727,0.1712,1.4131,58.2843,0.0438,0.157,0.0797,0.0585,0.2761,0.4385,0.1072,0.1,0.173,0.1497,0.1537,1.3633,0.7647,0.2272,0.6923,4.5006,56.7193,0.0953,0.1774
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P073,7,0.0585,0.0802,0.0529,0.1665,0.0739,0.1785,0.3657,0.049,0.2049,1.5155,61.72,0.1034,0.0964,0.0817,0.059,0.2733,0.4404,0.176,0.2174,0.2501,0.0691,0.161,1.3838,0.7636,0.2341,0.687,4.3907,66.9285,0.1416,0.141
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P074,5,0.0693,0.1139,0.0798,0.196,0.1406,0.1074,0.2746,0.0787,0.1763,1.4281,76.0374,0.0676,0.1676,0.0803,0.0525,0.3007,0.4684,0.1013,0.2406,0.2341,0.2101,0.2097,1.5308,0.7985,0.218,0.7072,4.8308,69.9183,0.1444,0.1415
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P075,5,0.045,0.0927,0.0664,0.2335,0.2043,0.1163,0.2299,0.0739,0.1648,1.3948,75.2918,0.1316,0.198,0.0879,0.0641,0.2534,0.4056,0.2108,0.2332,0.1787,0.1516,0.156,1.3697,0.7269,0.231,0.6439,3.6156,84.6346,0.096,0.1111
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P076,5,0.0307,0.0685,0.0506,0.2078,0.2227,0.1748,0.203,0.0557,0.1506,1.3546,85.2432,0.0973,0.1194,0.074,0.0524,0.3009,0.4713,0.1382,0.1781,0.1638,0.1603,0.1712,1.413,0.8,0.2207,0.7286,5.3683,53.5352,0.0956,0.1606
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P077,5,0.0494,0.0814,0.0577,0.181,0.1987,0.2052,0.2643,0.0557,0.1704,1.4109,64.4586,0.044,0.1563,0.0963,0.071,0.226,0.363,0.1596,0.2014,0.1192,0.2336,0.1509,1.3554,0.6727,0.2327,0.5807,2.7704,55.075,0.1218,0.0986
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P078,5,0.0456,0.0773,0.0626,0.2022,0.2162,0.1535,0.1556,0.0464,0.105,1.2345,64.2499,0.1181,0.2085,0.0906,0.0651,0.2496,0.4006,0.1998,0.1455,0.1488,0.1701,0.1637,1.3916,0.7205,0.2323,0.6312,3.4233,65.416,0.1089,0.1529
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P079,6,0.0616,0.0955,0.0739,0.0999,0.1375,0.2196,0.2008,0.0555,0.1277,1.2928,61.1021,0.1222,0.1925,0.0898,0.0636,0.2554,0.4121,0.2212,0.1078,0.1485,0.0914,0.171,1.4125,0.7328,0.2348,0.6422,3.5904,59.5709,0.0997,0.144
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P080,2,0.0733,0.1235,0.096,0.2288,0.1965,0.2529,0.1881,0.0777,0.1253,1.2866,64.8091,0.111,0.164,0.1204,0.0939,0.1352,0.2196,0.1652,0.1567,0.1973,0.2564,0.1237,1.2824,0.401,0.2378,0.2918,0.8239,49.2367,0.1192,0.0866
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P081,5,0.0605,0.0869,0.0664,0.1985,0.1984,0.2186,0.2202,0.0468,0.1333,1.3075,71.8648,0.1002,0.2241,0.081,0.0619,0.2624,0.4169,0.0959,0.1476,0.1396,0.1886,0.133,1.3069,0.7413,0.2275,0.6748,4.1494,68.6464,0.136,0.145
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P082,6,0.044,0.0723,0.057,0.2044,0.2424,0.1051,0.1804,0.0437,0.119,1.2701,62.6989,0.1553,0.1814,0.0861,0.0593,0.2728,0.4364,0.1568,0.2599,0.2189,0.156,0.1845,1.4525,0.7609,0.2307,0.6705,4.0699,58.8681,0.1051,0.1614
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P083,3,0.0655,0.1116,0.0809,0.1804,0.2391,0.2209,0.2414,0.0767,0.1593,1.3789,50.8423,0.1561,0.1107,0.0758,0.0565,0.2855,0.4357,0.2542,0.2244,0.167,0.1582,0.1457,1.3412,0.7704,0.2082,0.7037,4.7492,57.0766,0.138,0.1441
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P084,6,0.0567,0.0858,0.0656,0.2423,0.1509,0.1263,0.2133,0.0492,0.1333,1.3076,76.167,0.0949,0.1672,0.0955,0.0675,0.2395,0.3883,0.1494,0.1615,0.1573,0.1666,0.1716,1.4143,0.7037,0.237,0.6052,3.0654,67.9163,0.1372,0.172
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P085,8,0.0524,0.0962,0.0668,0.1644,0.183,0.0883,0.2656,0.0732,0.1803,1.4398,73.7234,0.1354,0.097,0.0725,0.0493,0.312,0.5001,0.0949,0.1667,0.1518,0.1278,0.1899,1.4687,0.8204,0.2316,0.7469,5.9021,83.0123,0.0613,0.1157
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P086,5,0.0397,0.0972,0.0683,0.2561,0.1481,0.0755,0.2294,0.0863,0.1743,1.4223,63.3179,0.104,0.1837,0.1057,0.08,0.1897,0.3152,0.2135,0.2074,0.25,0.1325,0.1389,1.3226,0.5953,0.2484,0.4976,1.9806,71.9445,0.1065,0.1622
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P087,7,0.047,0.0794,0.0546,0.1521,0.2067,0.1186,0.2857,0.0573,0.1855,1.4555,80.1619,0.1169,0.1576,0.0843,0.0631,0.2571,0.4177,0.1066,0.1324,0.176,0.2006,0.1441,1.3368,0.7377,0.238,0.6642,3.9559,65.8045,0.1101,0.1787
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P088,6,0.0616,0.0971,0.0706,0.2345,0.1435,0.1885,0.25,0.062,0.1581,1.3757,76.3195,0.1286,0.1945,0.0937,0.0681,0.2372,0.3841,0.1385,0.2327,0.1841,0.2379,0.1582,1.3759,0.6987,0.2364,0.6077,3.0981,65.3834,0.1061,0.1574
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P089,4,0.0556,0.0842,0.063,0.1728,0.1763,0.2559,0.2318,0.0499,0.1443,1.3373,58.4223,0.1234,0.1916,0.0822,0.0622,0.2619,0.4104,0.2006,0.2564,0.192,0.162,0.1388,1.3224,0.7369,0.2209,0.6662,3.9919,55.2035,0.1266,0.1986
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P090,4,0.0598,0.0904,0.0682,0.1464,0.1544,0.175,0.2248,0.0528,0.14,1.3256,72.9948,0.0815,0.1424,0.1026,0.0756,0.2076,0.3366,0.1739,0.2562,0.1373,0.1738,0.1515,1.3572,0.6332,0.2371,0.5328,2.2809,62.2185,0.1763,0.1798
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P091,7,0.0546,0.0965,0.0655,0.2635,0.1508,0.2042,0.288,0.0728,0.1909,1.472,81.7388,0.0781,0.1626,0.0811,0.0594,0.2718,0.4406,0.0747,0.1361,0.2028,0.1392,0.1545,1.3655,0.7625,0.2369,0.6892,4.435,68.9917,0.0942,0.1258
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P092,5,0.0603,0.1038,0.0683,0.174,0.1657,0.1677,0.318,0.0792,0.2067,1.5211,64.4231,0.1229,0.0918,0.0931,0.0654,0.2485,0.398,0.1408,0.0758,0.0891,0.2443,0.1748,1.4236,0.7178,0.2313,0.621,3.2769,68.4906,0.1449,0.1797
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P093,5,0.058,0.0784,0.0571,0.2449,0.2119,0.1796,0.2754,0.0417,0.1574,1.3737,67.946,0.0843,0.1785,0.0813,0.0596,0.2719,0.4278,0.1408,0.055,0.1803,0.1156,0.1535,1.3628,0.7553,0.2228,0.6807,4.2645,48.7011,0.0576,0.1229
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P094,4,0.0614,0.095,0.0736,0.1577,0.1763,0.1967,0.2004,0.0552,0.1275,1.2922,65.722,0.1384,0.1139,0.1062,0.0742,0.2138,0.3413,0.2092,0.1818,0.2618,0.2156,0.1779,1.4327,0.643,0.2297,0.5252,2.2123,53.4063,0.1617,0.1214
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P095,5,0.0636,0.0837,0.0622,0.1606,0.15,0.1764,0.2615,0.0415,0.1474,1.3457,72.0527,0.144,0.1672,0.0986,0.0739,0.2142,0.3478,0.1911,0.1492,0.2321,0.2081,0.1428,1.3331,0.6494,0.2378,0.5584,2.5293,64.7662,0.109,0.0885
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P096,4,0.0578,0.0976,0.0715,0.1519,0.2227,0.1342,0.2353,0.066,0.1548,1.3664,41.2901,0.106,0.101,0.0928,0.0688,0.2353,0.3734,0.2046,0.243,0.2029,0.0898,0.1484,1.3485,0.6889,0.2269,0.6021,3.0258,63.6661,0.1476,0.0792
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P097,6,0.0484,0.1058,0.0701,0.1611,0.1635,0.1806,0.2804,0.0932,0.2032,1.5101,80.2133,0.1429,0.1559,0.0854,0.0612,0.2648,0.4248,0.229,0.1567,0.2069,0.1452,0.1649,1.3951,0.748,0.232,0.6651,3.9716,73.336,0.148,0.1127
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P098,9,0.0306,0.0723,0.0383,0.1085,0.0436,0.1656,0.4245,0.0757,0.3072,1.8869,92.2812,0.0794,0.1711,0.0864,0.0575,0.2785,0.4588,0.0676,0.0599,0.1847,0.12,0.2009,1.503,0.7772,0.2445,0.6829,4.308,78.7392,0.127,0.1661
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P099,6,0.0739,0.1049,0.0796,0.2265,0.1876,0.2121,0.2292,0.0564,0.1375,1.3187,57.1538,0.1158,0.0829,0.0799,0.0566,0.2836,0.4499,0.1956,0.1635,0.0925,0.1058,0.1708,1.412,0.7765,0.2268,0.6983,4.6291,61.4139,0.0756,0.175
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P100,1,0.0618,0.0985,0.0779,0.2173,0.165,0.229,0.1792,0.0571,0.1164,1.2634,52.7396,0.2287,0.1191,0.1135,0.0908,0.1483,0.234,0.2298,0.3316,0.1852,0.2551,0.1114,1.2507,0.4411,0.2243,0.3467,1.0615,46.6257,0.1546,0.0483
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P101,6,0.065,0.1053,0.0726,0.1929,0.1007,0.1445,0.2895,0.073,0.1837,1.4502,84.617,0.0611,0.087,0.064,0.0453,0.3289,0.5145,0.151,0.2689,0.106,0.1883,0.1706,1.4113,0.838,0.2201,0.7788,7.0407,61.488,0.0785,0.1665
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P102,6,0.0503,0.075,0.0525,0.1483,0.161,0.142,0.2924,0.0473,0.1771,1.4303,66.7203,0.1246,0.1579,0.0867,0.0628,0.2586,0.4175,0.0988,0.1296,0.2868,0.1815,0.1605,1.3823,0.7387,0.2351,0.6559,3.813,68.2781,0.186,0.1994
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P103,4,0.0653,0.0926,0.0711,0.161,0.2182,0.1647,0.2193,0.0489,0.1318,1.3036,64.1146,0.1389,0.066,0.1138,0.0833,0.1768,0.29,0.1756,0.1181,0.1794,0.1902,0.1547,1.366,0.5536,0.2424,0.4363,1.5482,53.6739,0.1318,0.2286
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P104,4,0.0582,0.0888,0.07,0.1244,0.2398,0.1208,0.1869,0.0494,0.1184,1.2686,66.0303,0.0965,0.1872,0.0874,0.0623,0.2613,0.4102,0.1852,0.1383,0.1854,0.1767,0.1678,1.4031,0.7362,0.2217,0.6486,3.6908,72.9216,0.1545,0.2102
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P105,7,0.0525,0.0875,0.0578,0.2259,0.1265,0.1644,0.3206,0.0648,0.2047,1.5149,72.6973,0.0825,0.1913,0.0808,0.0577,0.2786,0.4496,0.1052,0.1811,0.2702,0.1817,0.167,1.401,0.7725,0.2349,0.6952,4.5616,76.0803,0.1087,0.1709
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P106,6,0.0459,0.0751,0.0582,0.1587,0.2594,0.1459,0.194,0.0462,0.1272,1.2916,86.0067,0.1419,0.1395,0.0891,0.0651,0.2494,0.4009,0.1187,0.203,0.1913,0.1237,0.1558,1.3691,0.7206,0.2329,0.6362,3.4982,79.1297,0.0762,0.2154
"Raleigh, NC",Turf Field Lab,19BER,Berm,2024-08-03,P107,4,0.0525,0.0962,0.0743,0.0903,0.1686,0.1104,0.1854,0.0655,0.1283,1.2943,76.778,0.112,0.1038,0.0894,0.0636,0.2564,0.4022,0.2002,0.2205,0.1202,0.1432,0.1691,1.4069,0.7271,0.2213,0.6362,3.4977,81.372,0.0965,0.1764
